pin,slack
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1_0_wmux[4]_CC_0:CC[4],
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1_0_wmux[4]_CC_0:P[3],
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1_0_wmux[4]_CC_0:P[4],
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1_0_wmux[4]_CC_0:UB[3],
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1_0_wmux[4]_CC_0:UB[4],
COREI2C_C0_0/COREI2C_C0_0/BCLK_ff:ALn,
COREI2C_C0_0/COREI2C_C0_0/BCLK_ff:CLK,14099
COREI2C_C0_0/COREI2C_C0_0/BCLK_ff:D,18632
COREI2C_C0_0/COREI2C_C0_0/BCLK_ff:Q,14099
mdr_COREI2C_C0_0/COREI2C_C0_0/BCLK_ff0_CFG1D_TEST:A,
mdr_COREI2C_C0_0/COREI2C_C0_0/BCLK_ff0_CFG1D_TEST:Y,
OSC_C0_0/OSC_C0_0/I_RCOSC_25_50MHZ_FAB_CLKINT/U0_RGB1_RGB2:An,
OSC_C0_0/OSC_C0_0/I_RCOSC_25_50MHZ_FAB_CLKINT/U0_RGB1_RGB2:YR,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmdet_RNO[4]:A,17531
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmdet_RNO[4]:B,17265
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmdet_RNO[4]:C,17460
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmdet_RNO[4]:D,17333
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmdet_RNO[4]:Y,17265
SDAI_ibuf[0]/U0/U_IOPAD:PAD,
SDAI_ibuf[0]/U0/U_IOPAD:Y,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_35:IPB,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_15:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_15:IPB,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/framesync[0]:ALn,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/framesync[0]:CLK,8554
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/framesync[0]:D,11839
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/framesync[0]:Q,8554
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_ns_i_a3_1_3[2]:A,13924
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_ns_i_a3_1_3[2]:B,14008
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_ns_i_a3_1_3[2]:C,14135
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_ns_i_a3_1_3[2]:D,14181
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_ns_i_a3_1_3[2]:Y,13924
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SCLI_ff_reg[2]:ALn,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SCLI_ff_reg[2]:CLK,17502
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SCLI_ff_reg[2]:D,17364
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SCLI_ff_reg[2]:Q,17502
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_counter1_proc.PCLK_count121_1.CO3:A,13912
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_counter1_proc.PCLK_count121_1.CO3:B,13801
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_counter1_proc.PCLK_count121_1.CO3:C,14008
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_counter1_proc.PCLK_count121_1.CO3:D,14065
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_counter1_proc.PCLK_count121_1.CO3:Y,13801
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_3_4[3]:A,14061
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_3_4[3]:B,13914
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_3_4[3]:C,11694
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_3_4[3]:D,9768
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_3_4[3]:Y,9768
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/framesync_7_enl[2]:A,17416
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/framesync_7_enl[2]:B,17275
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/framesync_7_enl[2]:C,13965
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/framesync_7_enl[2]:D,12913
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/framesync_7_enl[2]:Y,12913
COREI2C_C0_0/COREI2C_C0_0/BCLK_ff0:ALn,
COREI2C_C0_0/COREI2C_C0_0/BCLK_ff0:CLK,14060
COREI2C_C0_0/COREI2C_C0_0/BCLK_ff0:D,6432
COREI2C_C0_0/COREI2C_C0_0/BCLK_ff0:Q,14060
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_104:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_104:IPB,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_149:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_149:IPB,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_250:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_250:IPB,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmdet_RNO[6]:A,17405
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmdet_RNO[6]:B,17505
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmdet_RNO[6]:C,17377
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmdet_RNO[6]:D,17487
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmdet_RNO[6]:Y,17377
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_72:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_198:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_198:IPB,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_sync_proc.SCLO_int8_i:A,16300
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_sync_proc.SCLO_int8_i:B,14007
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_sync_proc.SCLO_int8_i:C,17138
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_sync_proc.SCLO_int8_i:D,16158
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_sync_proc.SCLO_int8_i:Y,14007
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SCLO_int:ALn,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SCLO_int:CLK,9693
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SCLO_int:D,14007
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SCLO_int:Q,9693
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SDAO_int_write_proc.SDAO_int22:A,13141
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SDAO_int_write_proc.SDAO_int22:B,12868
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SDAO_int_write_proc.SDAO_int22:C,12899
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SDAO_int_write_proc.SDAO_int22:D,13031
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SDAO_int_write_proc.SDAO_int22:Y,12868
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_197:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_197:IPB,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_179:IPB,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count1_4_sqmuxa:A,12011
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count1_4_sqmuxa:B,11974
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count1_4_sqmuxa:C,11053
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count1_4_sqmuxa:D,8832
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count1_4_sqmuxa:Y,8832
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmmod_ns_i_o4[4]:A,12037
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmmod_ns_i_o4[4]:B,11839
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmmod_ns_i_o4[4]:C,12078
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmmod_ns_i_o4[4]:D,11939
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmmod_ns_i_o4[4]:Y,11839
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_229:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_229:IPB,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_229:IPC,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SDAI_ff_reg_RNO[1]:A,17377
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SDAI_ff_reg_RNO[1]:B,17638
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SDAI_ff_reg_RNO[1]:Y,17377
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_cnst_0_1[0]:A,13063
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_cnst_0_1[0]:B,11991
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_cnst_0_1[0]:C,10731
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_cnst_0_1[0]:D,7713
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_cnst_0_1[0]:Y,7713
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_RNIKN0NB[2]:A,9888
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_RNIKN0NB[2]:B,9802
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_RNIKN0NB[2]:C,7713
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_RNIKN0NB[2]:Y,7713
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_62:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_28:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_28:IPB,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_10[4]:A,9676
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_10[4]:B,12833
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_10[4]:C,11491
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_10[4]:Y,9676
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_5:A,13460
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_5:IPA,13460
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_5:IPB,
SYSRESET_0_POWER_ON_RESET_N_netprop_RNIF4GB/U0_RGB1_RGB3:An,
SYSRESET_0_POWER_ON_RESET_N_netprop_RNIF4GB/U0_RGB1_RGB3:YR,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_ns_0_1[0]:A,16228
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_ns_0_1[0]:B,16236
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_ns_0_1[0]:C,13924
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_ns_0_1[0]:D,14072
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_ns_0_1[0]:Y,13924
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_2[1]:A,14664
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_2[1]:B,16497
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_2[1]:C,14838
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_2[1]:Y,14664
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_119:IPB,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_126:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_126:IPB,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_99:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_99:IPB,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/pedetect_0_sqmuxa:A,17375
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/pedetect_0_sqmuxa:B,17289
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/pedetect_0_sqmuxa:C,17515
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/pedetect_0_sqmuxa:D,17607
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/pedetect_0_sqmuxa:Y,17289
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_ns_i_o3_0[3]:A,16217
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_ns_i_o3_0[3]:B,15165
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_ns_i_o3_0[3]:C,15107
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_ns_i_o3_0[3]:D,14276
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_ns_i_o3_0[3]:Y,14276
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_RNO[4]:A,17377
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_RNO[4]:B,17398
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_RNO[4]:C,15062
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_RNO[4]:D,15234
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_RNO[4]:Y,15062
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_73:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_24:IPA,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SCLInt_write_proc.un1_serdat53_1:A,17355
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SCLInt_write_proc.un1_serdat53_1:B,17330
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SCLInt_write_proc.un1_serdat53_1:C,17509
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SCLInt_write_proc.un1_serdat53_1:D,17243
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SCLInt_write_proc.un1_serdat53_1:Y,17243
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_RNO[6]:A,17330
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_RNO[6]:B,17377
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_RNO[6]:C,15208
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_RNO[6]:D,14239
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_RNO[6]:Y,14239
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_3[1]:A,8648
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_3[1]:B,9722
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_3[1]:C,13936
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_3[1]:D,12786
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_3[1]:Y,8648
SYSRESET_0_POWER_ON_RESET_N_netprop_RNIF4GB/U0_RGB1_RGB0:An,
SYSRESET_0_POWER_ON_RESET_N_netprop_RNIF4GB/U0_RGB1_RGB0:YR,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SDAO_int_write_proc.un1_SDAO_int22_1:A,14079
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SDAO_int_write_proc.un1_SDAO_int22_1:B,13925
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SDAO_int_write_proc.un1_SDAO_int22_1:C,12875
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SDAO_int_write_proc.un1_SDAO_int22_1:D,12868
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SDAO_int_write_proc.un1_SDAO_int22_1:Y,12868
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_239:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_239:IPB,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_124:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_124:IPB,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLKint_p1:A,12905
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLKint_p1:B,12965
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLKint_p1:Y,12905
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_27:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_27:IPB,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_281:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_281:IPB,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_63:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_63:IPB,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_3[0]:A,9874
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_3[0]:B,7713
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_3[0]:C,12966
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_3[0]:D,13746
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_3[0]:Y,7713
SYSRESET_0_POWER_ON_RESET_N_netprop_RNIF4GB/U0_RGB1_RGB2:An,
SYSRESET_0_POWER_ON_RESET_N_netprop_RNIF4GB/U0_RGB1_RGB2:YR,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SDAO_int_write_proc.sersta45_0:A,9942
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SDAO_int_write_proc.sersta45_0:B,9676
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SDAO_int_write_proc.sersta45_0:Y,9676
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_151:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_151:IPB,
SYSRESET_0_POWER_ON_RESET_N_netprop_RNIF4GB/U0_RGB1_RGB1:An,
SYSRESET_0_POWER_ON_RESET_N_netprop_RNIF4GB/U0_RGB1_RGB1:YR,
CoreAPB3_C0_0/CoreAPB3_C0_0/u_mux_p_to_b3/PRDATA[0]:A,14667
CoreAPB3_C0_0/CoreAPB3_C0_0/u_mux_p_to_b3/PRDATA[0]:B,14522
CoreAPB3_C0_0/CoreAPB3_C0_0/u_mux_p_to_b3/PRDATA[0]:C,13458
CoreAPB3_C0_0/CoreAPB3_C0_0/u_mux_p_to_b3/PRDATA[0]:D,13470
CoreAPB3_C0_0/CoreAPB3_C0_0/u_mux_p_to_b3/PRDATA[0]:Y,13458
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1_0_wmux[6]:A,13864
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1_0_wmux[6]:B,13811
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1_0_wmux[6]:C,15251
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1_0_wmux[6]:CC,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1_0_wmux[6]:D,15502
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1_0_wmux[6]:P,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1_0_wmux[6]:UB,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1_0_wmux[6]:Y,13811
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count1_ov:ALn,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count1_ov:CLK,15212
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count1_ov:D,10802
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count1_ov:Q,15212
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/framesync_7_e2:A,14056
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/framesync_7_e2:B,13965
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/framesync_7_e2:C,16258
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/framesync_7_e2:D,14881
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/framesync_7_e2:Y,13965
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_136:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_136:IPB,
SYSRESET_0_POWER_ON_RESET_N_netprop_RNIF4GB/U0_RGB1_RGB4:An,
SYSRESET_0_POWER_ON_RESET_N_netprop_RNIF4GB/U0_RGB1_RGB4:YR,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/bsd7_tmp_0_sqmuxa:A,13855
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/bsd7_tmp_0_sqmuxa:B,14021
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/bsd7_tmp_0_sqmuxa:Y,13855
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sercon_write_proc.un2_PCLKint_p1:A,14010
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sercon_write_proc.un2_PCLKint_p1:B,14058
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sercon_write_proc.un2_PCLKint_p1:C,12905
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sercon_write_proc.un2_PCLKint_p1:Y,12905
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_RNI65OA7[3]:A,11945
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_RNI65OA7[3]:B,12018
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_RNI65OA7[3]:Y,11945
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_21:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_21:IPB,
